id,name,address,city,state,postal_code,phone_number
25651,BEVERAGES & MORE,1301 VAN NESS AVE ,San Francisco,CA,94109,
25777,CHURCH STREET CAFE,260 CHURCH ST ,San Francisco,CA,94114,
26005,OSAKA SUSHI,460 CASTRO ST ,San Francisco,CA,94114,
26025,EUREKA RESTAURANT & LOUNGE,4063 18TH ST,San Francisco,CA,94114,
26146,MACY'S CELLAR,170 O'FARRELL ST BASEMENT,San Francisco,CA,94102,
26149,MRS. FIELDS COOKIES,865 MARKET ST 9000,San Francisco,CA,94103,+14155971993
26340,VIP COFFEE & CAKE SHOP,671 BROADWAY ST ,San Francisco,CA,94133,
26341,"NATURAL MARKET, INC.",2201 PINE ST ,San Francisco,CA,94115,+14155921320
26343,BIEN HOA,463 ELLIS ST,San Francisco,CA,94102,
26348,WON MI RESTAURANT,1545 FILLMORE ST,San Francisco,CA,94115,
26376,QUICKLY,1170 POWELL ST ,San Francisco,CA,94108,
26379,SUSHI KAZU,841 IRVING ST ,San Francisco,CA,94122,
26752,COCOA BELLA CHOCOLATES,845 MARKET ST ,San Francisco,CA,94103,+14155895222
26830,CICIL'S,101 SPEAR ST B-5,San Francisco,CA,94105,
27053,SAN FRANCISCO SOUP COMPANY,845 MARKET ST BM,San Francisco,CA,94103,+14155510472
27055,CHENERY MARKET,100 CHENERY ST ,San Francisco,CA,94131,
27056,AMOURA,845 MARKET ST FE2,San Francisco,CA,94103,+14155359611
27167,BOMBAY INDIAN RESTAURANT,2217 MARKET ST ,San Francisco,CA,94114,
27306,GUERRERO MARKET,701 GUERRERO ST ,San Francisco,CA,94110,+14155642530
27350,18TH STREET COMMISSARY,3334 18TH ST ,San Francisco,CA,94110,
27377,SORABOL,845 MARKET ST FC-3,San Francisco,CA,94103,+14155775959
27472,SF BAY CLUB -  COURT COMMISARY,150 GREENWICH ST ,San Francisco,CA,94111,
27525,LARK CREEK STEAK,845 MARKET ST 402,San Francisco,CA,94103,
27555,VESSEL,85 CAMPTON PL ,San Francisco,CA,94108,+14155257478
27557,BARRACUDA JAPANESE RESTAURANT,2251 MARKET  ,San Francisco,CA,94114,
27667,JAMBA JUICE #796,865 MARKET ST C-1,San Francisco,CA,94103,
27680,BLUE SKY RESTAURANT,1504 POWELL ST ,San Francisco,CA,94133,
27737,SUGARLUMP,2862 24TH ST ,San Francisco,CA,94110,
27786,PIZZA JOINT,3088 BALBOA ST ,San Francisco,CA,94121,
27790,OPERA PLAZA CINEMA,601 VAN NESS AVE,San Francisco,CA,94102,
27791,OSHA THAI RESTAURANT & BAR,4 EMBARCADERO CENTER  STREET LEVEL,San Francisco,CA,94111,
27793,CORIANDER GOURMET THAI,845 MARKET ST FE-4,San Francisco,CA,94103,+14155530800
27797,STANLEY'S STEAMERS, BAY AT TAYLOR CABLE CAR TURNAROUND  ,San Francisco,CA,,
27799,BUCKHORN GRILL,845 MARKET ST FE-5,San Francisco,CA,94103,+14155979770
27801,TEMPLE/PRANA,540 HOWARD ST ,San Francisco,CA,94105,+14155979942
27817,HODO SOY BEANERY,1 FERRY BUILDING #50,San Francisco,CA,94111,
27821,DUBOCE PARK CAFE,2 SANCHEZ ST,San Francisco,CA,94114,
27851,THE MORNING FIX,1008 BUSH ST ,San Francisco,CA,94109,
27852,BIONDIVINO,1415 GREEN ST ,San Francisco,CA,94109,
27854,ANDALE MEXICAN RESTAURANT,845 MARKET ST FE7,San Francisco,CA,94103,+14155740506
27874,YVONNE'S SOUTHERN SWEETS,5128 03RD ST ,San Francisco,CA,94124,
27947,SAFFRON LOUNGE,685 TOWNSEND ST ,San Francisco,CA,94103,
27949,SHANGHAI HOUSE,3641 BALBOA ST,San Francisco,CA,94121,
27955,WICHCRAFT,868 MISSION ST ,San Francisco,CA,94103,+14155593895
27964,LITTLE STAR PIZA VALENCIA,400 VALENCIA ST ,San Francisco,CA,94103,
27986,BEARD PAPA SWEETS CAFE,845 MARKET ST FE16,San Francisco,CA,94103,+14155979972
28035,CHOICE YAKINIKU,5214A DIAMOND HEIGHTS BLVD.,San Francisco,CA,94131,
28044,CENTURY THEATRES,845 MARKET ST SUITE 500,San Francisco,CA,94103,+14155538422
28169,BLOOMINGDALES,845 MARKET ST ,San Francisco,CA,94103,
28193,SUBWAY SANDWICHES #5669,1250 MARKET ST,San Francisco,CA,94102,
28206,WESTFIELD'S  FOOD COURT SCULLARY,845 MARKET ST SCULLERY (LL),San Francisco,CA,94103,+14155516776
28209,SUBWAY SANDWICHES #7307,2375 MARKET ST ,San Francisco,CA,94114,
28318,HOLLYWOOD CAFE,530 NORTH POINT ST ,San Francisco,CA,94133,
28468,BELLA LUCCA,418 GEARY ST ,San Francisco,CA,94102,
28601,THE ALEMBIC,1725 HAIGHT ST ,San Francisco,CA,94117,
28828,THE SANDWICH SHOP,635 19TH ST ,San Francisco,CA,94107,
28836,AMSTERDAM CAFE,937 GEARY ST ,San Francisco,CA,94109,
28843,SALT HOUSE,2 SHAW ALLEY ,San Francisco,CA,94105,
28863,DELESSIO MARKET & BAKERY,302 BRODERICK ST ,San Francisco,CA,94117,
28963,JONA'S ON HYDE,1800 HYDE ST ,San Francisco,CA,94109,
28976,AFC SUSHI @SAFEWAY 739,3350 MISSION ST ,San Francisco,CA,94110,
28978,UMAMI,2909 WEBSTER ST ,San Francisco,CA,94123,
29054,COLD STONE CREAMERY,2800 LEAVENWORTH ST #6,San Francisco,CA,94133,
29065,GOLDEN GATE MARKET & DELI,2899 MISSION ST,San Francisco,CA,94110,
29100,ROSENBERG DELI & MARKET,276 NOE ST ,San Francisco,CA,94114,
29246,RICO PAN BAKERY,3717 MISSION ST ,San Francisco,CA,94110,
29304,KARA'S CUPCAKES,3249 SCOTT,San Francisco,CA,94123,
29312,PEET'S COFFEE & TEA,310 BRODERICK ST ,San Francisco,CA,94117,
29428,GAMINE,2223 UNION ST ,San Francisco,CA,94123,
29429,THE PLANT CAFE,3352 STEINER ST,San Francisco,CA,94123,
29610,LEE'S SANDWICHES,625 LARKIN ST ,San Francisco,CA,94109,
29948,CAFE VENUE,67 05TH ST ,San Francisco,CA,94103,+14155541144
29950,MRS. FIELDS COOKIES,PIER 39  B-06,San Francisco,CA,94133,
29956,ORCHARD GARDEN HOTEL,466 BUSH ST ,San Francisco,CA,94108,
30001,AMICI'S EAST COAST PIZZERIA,2200 LOMBARD ST ,San Francisco,CA,94123,
30156,GRACE CATHEDRAL,1100 CALIFORNIA ST,San Francisco,CA,94108,
30478,KIM HUONG,325 1A LEAVENWORTH ST ,San Francisco,CA,94102,
30495,TAQUERIA MEXICO TIPICO,4581 MISSION ST,San Francisco,CA,94112,
30496,STARBUCKS COFFEE,55 04TH ST 1/F,San Francisco,CA,94103,
30532,ROADHOUSE CAFE,5191 03RD ST ,San Francisco,CA,94124,
31144,GHIRARDELLI CHOCOLATE COMPANY,42 STOCKTON ST ,San Francisco,CA,94108,
31568,TAQUERIA EL SOL #2,595 GEARY ST ,San Francisco,CA,94102,+14155440405
32170,LA TORTA GORDA,2833 24TH ST ,San Francisco,CA,94110,
32200,EL GRAN TACO LOCO,3306 MISSION ST ,San Francisco,CA,94110,
32431,JAPAN HOME CENTRE,4653 MISSION STREET,San Francisco,CA,94112,
32508,SACRED HEART CATHEDRAL  PREPARATORY,1055 ELLIS ST ,San Francisco,CA,94109,
32556,SEAL ROCK INN RESTAURANT,545 POINT LOBOS AVE ,San Francisco,CA,94121,
32570,LIANG'S FOOD,1145 STOCKTON ST ,San Francisco,CA,94133,
32578,PEET'S COFFEE & TEA,1 CALIFORNIA ST ,San Francisco,CA,94111,
32579,PEET'S COFFEE & TEA,5201 GEARY BLVD ,San Francisco,CA,94118,
32586,TERROIR,81 LANGTON ST ,San Francisco,CA,94103,+14155718949
32595,OSHA THAI RESTAURANT,2033 UNION ST ,San Francisco,CA,94123,
32625,KOREAN VILLAGE RESTAURANT,4611 GEARY BLVD ,San Francisco,CA,94118,
32654,DOUBLE PLAY BAR & GRILL,2401 16TH ST ,San Francisco,CA,94103,
32671,LA TAQUERIA GUADALAJARA,3146 24TH ST ,San Francisco,CA,94110,+14155644892
32682,MARKET SQUARE,747 HOWARD ST ,San Francisco,CA,94103,
32683,MC COFFEE,747 HOWARD ST ,San Francisco,CA,94103,
32684,NOBE CAFE,747 HOWARD ST ,San Francisco,CA,94103,
32685,SAVOR EXPRESS,747 HOWARD ST ,San Francisco,CA,94103,
32693,NICKIES,466 HAIGHT ST ,San Francisco,CA,94117,
32698,HUNAN CAFE #2,4450 CABRILLO ST ,San Francisco,CA,94121,
32702,CAFE LA VIE,514 OCTAVIA ST ,San Francisco,CA,94102,
32703,ALCATRAZ LANDING CAFE,PIER 33,San Francisco,CA,94111,
32715,ANDANTE DAIRY,1 FERRY BUILDING  #50,San Francisco,CA,94111,
32729,EL DORADO MARKET,124 JONES ST,San Francisco,CA,94102,
32733,XANATH ICE CREAM,951 VALENCIA ST ,San Francisco,CA,94110,
32736,MARU SUSHI,529 POWELL ST ,San Francisco,CA,94102,
32738,GIALINA,2842 DIAMOND ST ,San Francisco,CA,94131,
32818,QUALITY GAS FOR YOUR CAR ARCO AM/PM,5898 MISSION ST ,San Francisco,CA,94112,
32823,PEET'S COFFEE & TEA,405 HOWARD ST ,San Francisco,CA,94104,
32835,THE PIZZA PLACE,3901 NORIEGA STREET,San Francisco,CA,94122,
32845,GENKI RAMEN,3944 GEARY BLVD ,San Francisco,CA,94118,
32862,NAKED FISH SUSHI & LOUNGE INC,2084 CHESTNUT ST ,San Francisco,CA,94123,
32872,SUGAR CAFE,679 SUTTER ST ,San Francisco,CA,94102,
32887,MISSION BEACH CAFE,198 GUERRERO ST ,San Francisco,CA,94103,
32919,NEW PRINCESS MARKET,500 EDDY ST,San Francisco,CA,94109,
32925,PAPALOTE,3409 24TH ST ,San Francisco,CA,94110,
32992,UNDERDOG,1634 IRVING ST ,San Francisco,CA,94122,+14155668881
33011,JACKSON PLACE CAFE - COMMISSARY,633 BATTERY ST ,San Francisco,CA,94111,
33012,CHIARO SCURO,550 WASHINGTON ST ,San Francisco,CA,94111,
33014,THE CARLISLE,1450 POST ST,San Francisco,CA,94109,
33054,JACKSON PLACE CAFE - KIOSK,633 BATTERY ST ,San Francisco,CA,94111,
33056,"7-ELEVEN, STORE 2231-33501",564 MARKET ST,San Francisco,CA,94104,
33069,"RICO MEX, INC.",53 STEVENSON ST ,San Francisco,CA,94105,
33077,ESCAPE FROM NEW YORK PIZZA,2109 POLK ST ,San Francisco,CA,94109,
33078,TOMMY'S JOYNT,1101 GEARY BLVD,San Francisco,CA,94109,
33084,"MIETTE CAKES, LLC",449 OCTAVIA ST ,San Francisco,CA,94102,
33093,LUCKY SUPER MARKET #755,1515 SLOAT BLVD ,San Francisco,CA,94132,
33096,PAPALOTE MEXICAN GRILL,1777 FULTON ST ,San Francisco,CA,94117,
33110,ABACUS,2078 HAYES ST ,San Francisco,CA,94117,
33113,"PHO TAN HOA, INC",431 JONES ST ,San Francisco,CA,94102,
33114,SAUSALITO CAFE #2,50 BEALE ST 105,San Francisco,CA,,
33117,THE ELITE CAFE,7 FILLMORE ST ,San Francisco,CA,94115,
33125,L & L HAWAIIAN BARBECUE,312 KEARNY ST,San Francisco,CA,94108,
33145,"7-ELEVEN, STORE 2231-33006B",2650 MASON ST ,San Francisco,CA,94133,
33160,MISSION BAY CAFE,550 TERRY FRANCOIS ST ,San Francisco,CA,94158,+14155831002
33173,HANDY DELICATESSEN,1815 IRVING ST ,San Francisco,CA,94122,
33190,GAMBINO'S,1 EMBARCADERO CENTER,San Francisco,CA,94111,
33198,SUBWAY ON JEFFERSON,333 JEFFERSON ST #125,San Francisco,CA,94133,
33222,SAN FRANCISCO SOUP COMPANY,1 CALIFORNIA ST ,San Francisco,CA,94111,
33247,HOLE IN THE WALL PIZZA,3244 SCOTT ST,San Francisco,CA,94123,
33270,TRUCK,1900 FOLSOM ST  ,San Francisco,CA,94103,
33272,SAN FRANCISCO SOUP COMPANY,3251 20TH AVE 250A,San Francisco,CA,94132,
33315,CAFE 101,1650 HOLLOWAY ST 134,San Francisco,CA,94132,
33319,"GYRO KING, INC",25 GROVE ST,San Francisco,CA,94102,
33375,LION CART,1 68745 RD ,San Francisco,CA,94132,
33378,GIRAFFE CART,1 ZOO RD ,San Francisco,CA,94132,
33379,CAROUSEL/SEA LION CART,1  ZOO RD,San Francisco,CA,94132,
33386,STELLA PASTRY,446 COLUMBUS AVE ,San Francisco,CA,94133,
33387,JUSTA BITE,725 COLUMBUS AVE ,San Francisco,CA,94133,
33388,SUSHI KINTA,5 EMBARCADERO CENTER  ,San Francisco,CA,94111,
33413,CREATIVE ARTS CHARTER SCHOOL,1601 TURK ST ,San Francisco,CA,94115,
33436,THE GRAND PU BAH RESTAURANT,88 DIVISION ST ,San Francisco,CA,94103,
33442,MILLER'S EAST COAST DELI,1725 POLK ST ,San Francisco,CA,94109,
33445,SUSHI FANTASTIC,215 FREMONT ST  ,San Francisco,CA,94105,
33446,USULUTAN RESTAURANT,2990 24TH ST ,San Francisco,CA,94110,
33448,"CARAMBA, INC",78 02ND ST ,San Francisco,CA,94105,
33467,"CALIFORNIA PIZZA KITCHEN, INC.",53 03RD ST  ,San Francisco,CA,94103,+14150345000
33468,STACKS RESTAURANT,501 HAYES ST ,San Francisco,CA,94102,
33484,DENNY'S RESTAURANT,495 BEACH ST ,San Francisco,CA,94133,
33491,BROWN DIRT COWBOYS,290 DIVISION ST.  #102,San Francisco,CA,94103,+14155251232
33516,JULIA MORGAN BALLROOM,465 CALIFORNIA ST 15TH FLOOR,San Francisco,CA,94104,
33527,POPEYES CHICKEN & BISCUITS,1426 FILLMORE ST SPACE T,San Francisco,CA,94115,
33546,KARA'S CUPCAKES INC,900 NORTH POINT ST BLDG E1,San Francisco,CA,94109,
33564,HAPPY SHABU SHABU,1401 FILLMORE ST ,San Francisco,CA,94115,
33568,LITTLE TOKYO,5733 GEARY BLVD ,San Francisco,CA,94121,
33591,FUJIYAMA-YA,1234 NORIEGA ST ,San Francisco,CA,94122,
33619,RITUAL COFFEE ROASTERS,1634 JERROLD AVE ,San Francisco,CA,94124,
33620,MOJO BICYCLE CAFE,639 A DIVISADERO ST ,San Francisco,CA,94117,
33638,PISSED OFF PETE'S,4528 MISSION ST ,San Francisco,CA,94112,
33641,ROTI INDIAN BISTRO,53 WEST PORTAL AVE,San Francisco,CA,94127,
33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,
33709,PHIL'Z COFFEE,201 BERRY ST ,San Francisco,CA,94107,
33710,PHIL'Z COFFEE,3101 24TH ST ,San Francisco,CA,94110,
33712,"SNOW GARDEN, LLC",712 GRANT AVE ,San Francisco,CA,94108,
33728,SPLIT PEA SEDUCTION,138 06TH ST.  ,San Francisco,CA,94103,+14155552223
33731,LOLO,3230 22ND ST ,San Francisco,CA,94110,
33747,PIER 23 CAFE INC,PIER 23,San Francisco,CA,94111,
33802,"NEW UNITED SUPERMARKET, INC",1117 STOCKTON ST ,San Francisco,CA,94133,
33831,BLUSH,476 CASTRO STREET,San Francisco,CA,94114,
33837,LOTTA'S BAKERY,1720 POLK ST ,San Francisco,CA,94109,
33841,DANIEL RIPLEY CATERING,2152 03RD ST ,San Francisco,CA,94107,
33851,THEE PARKSIDE,1600 17TH ST ,San Francisco,CA,94107,+14155251330
33865,NABE,1325 09TH AVE ,San Francisco,CA,94122,+14155732658
33884,DOS AMIGOS,850 BRANNAN ST ,San Francisco,CA,94103,
33891,HARLOT,46 MINNA ST ,San Francisco,CA,94105,
33911,B STAR,127 CLEMENT ST ,San Francisco,CA,94118,
33914,SUBWAY 30303,3911 ALEMANY BL.,San Francisco,CA,94132,
33916,EXTREME PIZZA,1062 FOLSOM ST ,San Francisco,CA,94103,
33920,LALITA THAI RESTAURANT & BAR,96 MCALLISTER ST ,San Francisco,CA,94102,
33935,AVEDANO'S,235 CORTLAND AVE.,San Francisco,CA,94110,
33940,THE GOOD LIFE GROCERY,1524 20TH ST ,San Francisco,CA,94107,
33945,CHIPOTLE MEXICAN GRILL #0839,525 MARKET ST 1ST FLOOR,San Francisco,CA,94105,
33980,PANERA BREAD,301 KING ST #A,San Francisco,CA,94107,
33981,JACKSON MARKET,1201 JACKSON ST ,San Francisco,CA,94109,
33997,COASTSIDE FARMS AND SPECIALTIES,50 POST ST ,San Francisco,CA,94104,
33998,COASTSIDE FARMS AND SPECIALTIES, 1700 O'FARRELL @ FILLMORE ST ,San Francisco,CA,94115,
33999,DUK HING CHINESE DELI & MEAT INC.,1151 STOCKTON ST ,San Francisco,CA,94133,
34005,FRJTZ VALENCIA,590 VALENCIA ST ,San Francisco,CA,94110,
34033,CAFE MEUSE,1400 PACIFIC AVE ,San Francisco,CA,94109,
34046,OCEANVIEW MARKET AND DELI,7501 GEARY BLVD ,San Francisco,CA,94121,
34056,LA BOULANGE DE COLE,1000 COLE ST ,San Francisco,CA,94117,
34057,LA BOULANGE DE FILLMORE,2043 FILLMORE ST ,San Francisco,CA,94115,
34058,BOULANGERIE,2325 PINE ST ,San Francisco,CA,94115,
34066,JITLADA THAI CUISINE,1826 B BUCHANAN ST ,San Francisco,CA,94115,
34079,ALL STAR CAFE,1500 MARKET ST ,San Francisco,CA,94102,
34102,THE BROKEN RECORD,1166 GENEVA AVE,San Francisco,CA,94112,
34126,NOB HILL GRILLE,969 HYDE ST ,San Francisco,CA,94109,
34143,CELLO,50 FREMONT ST ,San Francisco,CA,94105,
34144,PIZZA JOINT,2414 SAN BRUNO AVE ,San Francisco,CA,94134,
34160,"NORTH COUNTY VENDING, INC", VARIOUS  LOCATIONS  ,San Francisco,CA,,
34161,BUCA DI BEPPO,855 HOWARD ST ,San Francisco,CA,94103,
34163,"TROPICAL SUN AJ VENDING, LLC", VARIOUS LOCATIONS  (12),San Francisco,CA,,
34179,GITANE RESTAURANT AND BAR,239 KEARNY ST ,San Francisco,CA,94108,
34181,COFFEE BAR 1 LLC,1890 BRYANT ST #C,San Francisco,CA,94103,
34184,WIN'S RESTAURANT,3040 TARAVAL ST ,San Francisco,CA,94116,
34186,ANGEL CAFE AND DELI,700 GEARY ST,San Francisco,CA,94109,
34201,TROUBLE COFFEE COMPANY,4033 JUDAH ST ,San Francisco,CA,,
34220,AUNT FANNYS CART 3,PIER 39  SPACE L-2,San Francisco,CA,94133,
34221,"CAMPTON PLACE SF, A TAJ HOTEL-RESTAURANT",340 STOCKTON ST,San Francisco,CA,94108,
34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA",340 STOCKTON ST,San Francisco,CA,94108,
34244,VITAL TEA LEAF INC,905 GRANT AVE ,San Francisco,CA,94108,
34331,STANLEY'S STEAMER, NW CORNER GARNT AT GEARY ST ON GRANT,San Francisco,CA,,
34332,CALIFORNIA SPIRIT, PIER 40 EMBARCADERO  ,San Francisco,CA,94107,
34352,THE OLYMPIC CLUB CAFE,524 POST ST BASEMENT,San Francisco,CA,94102,
34353,THE OLYMPIC CLUB BAR/GRILL,524 POST ST 1ST FLOOR,San Francisco,CA,94102,
34354,THE OLYMPIC CLUB RESTAURANT,524 POST ST 2ND FLOOR,San Francisco,CA,94102,
34387,LOMBARD UNION 76,2498 LOMBARD ST ,San Francisco,CA,94123,
34388,PIZZA ORGASMICA,3157 FILLMORE ST ,San Francisco,CA,94123,
34394,PIZZA ORGASMICA & BREWING CO.,823 CLEMENT ST ,San Francisco,CA,94118,
34395,E TUTTO QUA,270 COLUMBUS AVE ,San Francisco,CA,94133,
34411,GABBY CAFE & DELI,201 HARRISON ST C,San Francisco,CA,94105,
34418,SPQR,1911 FILLMORE ST ,San Francisco,CA,94115,
34423,RED SEA MARKET,1801 SAN JOSE AVE,San Francisco,CA,94112,
34425,AMEL'S MARKET,200 OCEAN AVE ,San Francisco,CA,94112,+14155712100
34434,FANG'S,660 HOWARD ST ,San Francisco,CA,94105,
34451,THEO'S CHEESE STEAK SHOP,121 SPEAR ST B19,San Francisco,CA,94105,
34457,CHAO KEE MRKET,724 BROADWAY ST ,San Francisco,CA,94133,
34458,AYOLA,327 KEARNY ST ,San Francisco,CA,94108,
34505,WHOLE FOODS MARKET,450 RHODE ISLAND ST ,San Francisco,CA,94103,
34585,HING WANG BAKERY,339 JUDAH ST ,San Francisco,CA,94122,
34591,LA LAGUNA,3906 03RD ST ,San Francisco,CA,94124,
34603,BAR JULES,609 HAYES ST ,San Francisco,CA,94102,
34611,NAPOLEON SUPER BAKERY CORP,1049 STOCKTON ST ,San Francisco,CA,94108,
34613,CLAY OVEN INDIAN CUISINE,1689 CHURCH ST ,San Francisco,CA,94131,
34623,SLOW CLUB,2501 MARIPOSA ST ,San Francisco,CA,94110,
34635,S B HOUSE  INC.,5158 GEARY BLVD ,San Francisco,CA,,
34647,1300 ON FILLMORE,1300 FILLMORE ST ,San Francisco,CA,94115,
34649,MAY'S COFFEE SHOP,1737 POST ST #395,San Francisco,CA,94115,
34661,PHILZ COFFEE,4023 18TH ST ,San Francisco,CA,94114,
34662,HORIZON RESTAURANT,490 BROADWAY ST ,San Francisco,CA,94133,
34663,PALADAR CAFE CUBANO,329 KEARNY ST,San Francisco,CA,94108,
34665,LE PETIT LAURENT,699 CHENERY ST ,San Francisco,CA,94131,
34676,GOLDEN KIM TAR RESTAURANT,434 LARKIN ST,San Francisco,CA,94102,
34685,TACOLICIOUS,2031 CHESTNUT ST ,San Francisco,CA,94123,
34708,PIQUEOS LLC,830 CORTLAND AVE ,San Francisco,CA,94110,+14155288812
34710,DOLCE GELATO,916 SUTTER ST ,San Francisco,CA,94109,
34726,SPRUCE,3640 SACRAMENTO ST ,San Francisco,CA,94118,
34728,PETE'S TAVERN,128 KING STREET,San Francisco,CA,94107,
34743,ROTEE EXPRESS,180 HOWARD ST ,San Francisco,CA,94105,
34746,MARINA PIZZA & PASTA,2139 LOMBARD ST ,San Francisco,CA,94123,
34749,CHATZ COFFEE,215 02ND ST ,San Francisco,CA,94105,+14155420827
34767,BRANDY HO'S HUNAN FOOD,4068 18TH ST ,San Francisco,CA,94114,
34769,HFF COFFEE SERIES 1 (UNION SQUARE MACYS),120 STOCKTON ST,San Francisco,CA,94108,
34787,HOLLYWOOD FOOD CENTER,6146 GEARY BLVD ,San Francisco,CA,94121,
34814,THE IRISH BANK BAR & RESTAURANT,10 MARK LN ,San Francisco,CA,94108,
34839,BRENDA'S FRENCH SOUL FOOD,652B POLK ST,San Francisco,CA,94102,
34865,REGENT THAI RESTAURANT,1700 CHURCH ST ,San Francisco,CA,94131,
34869,CUMAICA COFFEE - CLEMENT,200 CLEMENT ST ,San Francisco,CA,94123,
34885,CHOP STICKS FAST FOOD,4615 MISSION ST ,San Francisco,CA,94112,
34910,PICCOLO ITALIA PIZZA,799 O'FARRELL ST,San Francisco,CA,94109,
34936,WETZEL'S PRETZELS STONESTOWN,3251 20TH AVE 102,San Francisco,CA,94132,
34942,LUCKY OCEAN CAFE,1501 OCEAN AVE ,San Francisco,CA,94112,
34969,LA BOULANGE,500 HAYES ST ,San Francisco,CA,94102,
34989,CAFE MUSE,785 08TH AVE ,San Francisco,CA,94118,
34992,COVA HOTEL,655 ELLIS ST,San Francisco,CA,94108,
34995,TAQUERIA REINA'S,5300 MISSION ST ,San Francisco,CA,94112,
35026,MANGOSTEEN,601 LARKIN ST,San Francisco,CA,94109,
35070,THE NATURE STOP,1336 GRANT AVE ,San Francisco,CA,94133,
35078,HELMAND PALACE,2424 VAN NESS AVE ,San Francisco,CA,94109,
35106,NEW YORK TOBACCO,29 GROVE ST ,San Francisco,CA,94102,
35199,PHO #1,2571 SAN BRUNO AVE ,San Francisco,CA,94134,+14155339289
35220,JASMIN'S CAFE,809 BUSH ST ,San Francisco,CA,94108,
35221,GOLDEN FLOWER VIETNAMESE RESTAURANT,667 JACKSON ST ,San Francisco,CA,94133,
35240,NEW SAN WANG RESTAURANT,1682 POST ST,San Francisco,CA,94115,
35317,METROPOLITAN LOUNGE (AKA: THE LOOKOUT),3600 16TH ST ,San Francisco,CA,94114,
35340,CORNERSTONE ACADEMY,501 CAMBRIDGE ST ,San Francisco,CA,94134,+14155585183
35359,PAGODA,1704 POST ST,San Francisco,CA,94115,
35415,ALCATRAZ LANDING CAFE, PIER 31 PARKING LOT  ,San Francisco,CA,94111,
35418,ETERNAL SPRINGS,750 CLEMENT ST ,San Francisco,CA,94118,
35425,LOCAL KITCHEN & WINE MERCHANT,330 01ST ST ,San Francisco,CA,94105,
35447,SPARKY'S PIZZA & DINER,242 CHURCH ST ,San Francisco,CA,94114,
35464,BERNIE'S,3966 24TH ST ,San Francisco,CA,94114,
35469,SUBWAY #36339,1099 MISSION ST ,San Francisco,CA,,+14155249033
35503,LEFT COAST CATERING AND CAFE,2152 03RD ST ,San Francisco,CA,94107,
35507,MARINA MEATS INC.,2395 CHESTNUT ST ,San Francisco,CA,94123,
35565,DALDAS MARKET,200 EDDY ST,San Francisco,CA,94102,
35591,THE MONK'S KETTLE,3141 16TH ST ,San Francisco,CA,94103,
35592,LITTLE SAIGON DELI,131 STEUART ST ,San Francisco,CA,94105,
35659,77 CHINESE CUISINE,77 BATTERY ST ,San Francisco,CA,94111,
35660,BISSAP BAOBAB,3376 19TH ST ,San Francisco,CA,94110,
35671,CHAAT CAFE EXPRESS,50 POST ST #65A,San Francisco,CA,94104,
35690,GREEN VALLEY MARKET,491 ELLIS ST ,San Francisco,CA,94102,
35702,MENKEE WONTON,1701 NORIEGA ST ,San Francisco,CA,94122,
35750,BIN 38,3232 SCOTT ST,San Francisco,CA,94123,
35771,STARBUCKS COFFEE,462 POWELL ST ,San Francisco,CA,94102,
35784,THAILAND RESTAURANT,438A CASTRO ST ,San Francisco,CA,94114,
35786,SUBWAY #33355,750 FONT BLVD ,San Francisco,CA,94132,
35790,STARBUCKS COFFEE,1700 OWENS STREET,San Francisco,CA,94107,
35805,HARD KNOX CAFE,2448 CLEMENT ST ,San Francisco,CA,94121,
35812,UMI,1328 18TH ST ,San Francisco,CA,94107,
35828,A1 GENEVA BAKERY,959 GENEVA AVE ,San Francisco,CA,94112,
35852,BEACH STREET GRILL,380 BEACH ST ,San Francisco,CA,94133,
35855,LAVA RESTAURANT & LOUNGE,527 BRYANT ST ,San Francisco,CA,94107,
35862,TOAST EATERY,3991 24TH ST ,San Francisco,CA,94114,
35882,PEET'S COFFEE AND TEA,555 09 ST STE B5,San Francisco,CA,94103,+14155693115
35884,TORTILLA KITCHEN,170 O'FARRELL ST LOWER LEVEL,San Francisco,CA,94102,
35962,INDIA PALACE,1740 FILLMORE ST,San Francisco,CA,94115,
35963,TUK TUK THAI CAFE,659 UNION ST ,San Francisco,CA,94133,
35975,CATCH ISLE,845 MARKET ST FE 15,San Francisco,CA,94102,
35988,PIZZA ORGASMICA EMBARCADERO,2 EMBARCADERO CENTER  1ST FLOOR,San Francisco,CA,94111,
35989,S & E SUPERMARKET,2551 NORIEGA ST ,San Francisco,CA,94122,
36001,SUBWAY SANDWICHES,2698 MASON ST ,San Francisco,CA,94133,
36007,NEW MAY CHEUNG COMPANY,2121 IRVING ST ,San Francisco,CA,94122,
36014,CATCH,2362 MARKET ST ,San Francisco,CA,94114,
36020,CADILLAC MARKET,499 EDDY ST,San Francisco,CA,94109,
36022,WOK IN CHINESE AMERICAN FOOD,50 MENDELL ST 6,San Francisco,CA,94124,
36023,BLUE BARN GOURMET,2105 CHESTNUT ST ,San Francisco,CA,94123,
36024,R. IMAGE MARKET,2898 FOLSOM ST ,San Francisco,CA,94110,
36043,SERPENTINE,2495 03RD ST ,San Francisco,CA,94107,
36048,NAS COFFEE,101 SPEAR ST A-9,San Francisco,CA,94105,
36108,LEE'S MARKET,1401 STOCKTON ST ,San Francisco,CA,94133,
